hsa-mir-155,hsa-mir-491,hsa-mir-196b,hsa-mir-10a,hsa-mir-21,hsa-mir-148a,hsa-mir-1266,hsa-mir-200c,hsa-mir-128,hsa-mir-146b,hsa-mir-1296,hsa-mir-15b,hsa-mir-28,hsa-mir-105,hsa-mir-653,hsa-mir-452,hsa-mir-767,hsa-mir-141,hsa-mir-34a,hsa-mir-193a,hsa-mir-139,hsa-mir-374a,hsa-mir-23a,hsa-mir-504,hsa-mir-27a,hsa-mir-346,hsa-mir-503,hsa-mir-142,hsa-mir-501,hsa-mir-10b,hsa-mir-200a,hsa-mir-200b,hsa-mir-9,hsa-mir-30a,hsa-mir-574,hsa-mir-339,hsa-mir-100,hsa-mir-25,hsa-mir-138,hsa-mir-217,hsa-mir-335,hsa-mir-96,hsa-mir-671,hsa-mir-1262,hsa-mir-616,hsa-mir-455,hsa-mir-937,hsa-mir-383,hsa-mir-99b,hsa-mir-424
0.23515,0.63249,0.12389,0.25861,0.32663,0.34255,0.10128,0.2675,0.58836,0.3889,0.6606,0.44286,0.504,0.50686,0.12519,0.10582,0.48067,0.08097,0.51218,0.36365,0.64495,0.30169,0.37578,0.56659,0.43038,0.7356,0.21731,0.41991,0.54593,0.77966,0.48816,0.40746,0.95039,0.58037,0.592,0.32129,0.48397,0.52294,0.59072,0.42365,0.39858,0.47312,0.35043,0.03719,0.169,0.30461,0.25504,0.61267,0.51082,0.23787
0.17516,0.45456,0.12369,0.19879,0.12374,0.2086,0.20855,0.13424,0.55349,0.29017,0.66884,0.41012,0.53211,0.54805,0.08183,0.10244,0.55281,0.13049,0.42867,0.3829,0.65101,0.15212,0.28712,0.41622,0.3729,0.57672,0.20367,0.28338,0.47515,0.66672,0.0389,0.03727,0.9677,0.55264,0.24783,0.28233,0.45619,0.54788,0.56432,0.35302,0.4477,0.32964,0.44423,0.08001,0.11046,0.16273,0.04188,0.53684,0.33451,0.25329
0.23611,0.31839,0.07815,0.43009,0.33681,0.32971,0.21663,0.23181,0.3992,0.3199,0.47248,0.35318,0.4855,0.31354,0.14666,0.2717,0.24229,0.17012,0.19857,0.27591,0.37581,0.47508,0.61644,0.34497,0.52529,0.43819,0.2201,0.35955,0.58946,0.87643,0.10115,0.03117,0.95222,0.55434,0.37405,0.20742,0.47449,0.58806,0.35248,0.29907,0.27239,0.17238,0.41417,0.36018,0.28052,0.25324,0.22881,0.3881,0.62758,0.09483
0.23265,0.36027,0.00633,0.15636,0.16322,0.34736,0.12893,0.1481,0.43375,0.39154,0.62444,0.51271,0.35895,0.42158,0.02793,0.12698,0.48505,0.13505,0.19401,0.27998,0.49759,0.49728,0.1134,0.28338,0.26656,0.50972,0.23787,0.12688,0.43767,0,0.31867,0.27711,0.96629,0.55733,0.38827,0.1119,0.52745,0.33322,0.45211,0.1558,0.47551,0.65106,0.20585,0.06412,0.0377,0.15093,0.07731,0.58951,0.22026,0.35758
0.22217,0.28794,0.04352,0.25055,0.18815,0.42377,0.12981,0.17307,0.41321,0.18956,0.48184,0.29499,0.52088,0.43724,0.08085,0.13322,0.43071,0.07415,0.56122,0.32536,0.41654,0.38948,0.3499,0.20907,0.44433,0.64482,0.24708,0.32376,0.54578,0.73955,0.40335,0.29029,0.96364,0.55601,0.53901,0.29577,0.5273,0.47649,0.3801,0.40904,0.27819,0.39652,0.23926,0.06462,0.18491,0.30753,0.23821,0.55698,0.47052,0.25223
0.34133,0.26634,0.18605,0.29499,0.23895,0.20884,0.15228,0.43939,0.51018,0.27289,0.65532,0.55499,0.3844,0.60201,0.10971,0.19854,0.61424,0.38299,0.32554,0.34462,0.58686,0.32462,0.3482,0.28215,0.3729,0.60863,0.36233,0.32715,0.4707,0.88861,0.24837,0.21699,0.92874,0.52458,0.48245,0.41069,0.57562,0.39498,0.36027,0.18947,0.5312,0.68639,0.42149,0.24716,0.24056,0.30755,0.09018,0.40161,0.36428,0.43404
0.25124,0.65648,0.15499,0.26459,0.17622,0.29606,0.28296,0.32713,0.51922,0.22477,0.79109,0.38297,0.48424,0.53892,0.11092,0.08468,0.46699,0.32288,0.3715,0.20937,0.62505,0.62698,0.28465,0.40179,0.46155,0.64951,0.31467,0.31356,0.44992,0.66901,0.29056,0.2683,0.95421,0.47479,0.29948,0.26342,0.44216,0.53073,0.62859,0.11749,0.56196,0.69849,0.39747,0.17878,0.02179,0.37493,0.19289,0.51912,0.42696,0.41329
0.1182,0.4594,0.02548,0.17666,0.14452,0.4767,0.15535,0.18272,0.53683,0.1787,0.61769,0.35043,0.53908,0.53152,0.07188,0.12959,0.45477,0.11399,0.22984,0.38586,0.47542,0.4847,0.40657,0.46045,0.45445,0.53019,0.26693,0.2701,0.5594,0.18355,0.39389,0.34858,0.95671,0.62951,0.46604,0.2453,0.4543,0.50121,0.46822,0.38893,0.40521,0.51216,0.30481,0.23713,0.11637,0.37383,0.36814,0.7727,0.59813,0.33613
0.68665,0.50473,0.53198,0.77352,0.63981,0.63503,0.4386,0.42508,0.65486,0.7461,0.52855,0.789,0.37094,0.48737,0.25421,0.49793,0.46906,0.35191,0.78028,0.68301,0.71864,0.48901,0.69231,0.47479,0.70131,0.55595,0.59548,0.41507,0.52777,0.61482,0.51974,0.42898,0.85991,0.79033,0.56772,0.38075,0.6657,0.50986,0.59094,0.35468,0.93705,0.32377,0.62749,0.3281,0.15585,0.49072,0.62197,0.76581,0.60767,0.49823
0.18828,0.16884,0.10753,0.29678,0.2902,0.41176,0.12266,0.29178,0.57822,0.48399,0.4007,0.53747,0.27079,0.48151,0.08837,0.31778,0.51344,0.12122,0.36879,0.38975,0.59299,0.37708,0.50838,0.23123,0.52012,0.54977,0.34211,0.37012,0.4523,0.49711,0.19475,0.26603,0.9424,0.64612,0.22629,0.16911,0.49384,0.32595,0.3566,0.25056,0.42608,0.75367,0.24223,0.08706,0.03555,0.1981,0.26827,0.61599,0.2305,0.44593
0.15214,0.19835,0.04999,0.27189,0.29413,0.44928,0.19549,0.46386,0.49008,0.18946,0.30937,0.51517,0.67001,0.37411,0.18813,0.25925,0.38601,0.2663,0.21545,0.59675,0.31069,0.69303,0.56903,0.27969,0.45176,0.47057,0.23107,0.21306,0.59199,0.4726,0.65726,0.59822,0.91478,0.8471,0.56404,0.26489,0.80933,0.36632,0.39405,0.53293,0.4728,0.25922,0.42721,0.45319,0.20196,0.47329,0.49359,0.67451,0.525,0.30056
0.19139,0.28148,0.06777,0.17602,0.13715,0.44863,0.09056,0.14555,0.41147,0.2005,0.35918,0.22138,0.69176,0.30942,0.04182,0.136,0.32293,0.13198,0.34925,0.29888,0.3195,0.37259,0.35647,0.20401,0.37287,0.41621,0.2433,0.34162,0.51002,0.34174,0.22178,0.1884,0.97688,0.67297,0.37363,0.21447,0.47796,0.39454,0.31893,0.22082,0.36842,0.17751,0.20086,0.11502,0.18533,0.49845,0.21169,0.47207,0.44822,0.20748
0.35207,0.1422,0.05991,0.31833,0.22592,0.35473,0.12854,0.1777,0.37831,0.23933,0.4256,0.23177,0.44073,0.33592,0.01443,0.17487,0.38979,0.22251,0.26329,0.20468,0.38448,0.29238,0.34223,0.31334,0.45353,0.38177,0.23117,0.29835,0.52788,0.60898,0.14959,0.09753,0.98157,0.48963,0.2418,0.32391,0.43168,0.43127,0.45001,0.29126,0.24977,0.03401,0.18123,0.09169,0.09912,0.14772,0.1765,0.39181,0.26988,0.32301
0.39195,0.2021,0.11922,0.32109,0.31608,0.35437,0.45766,0.36382,0.56372,0.31501,0.43573,0.50968,0.52536,0.46019,0.03209,0.16391,0.48666,0.16845,0.43231,0.31639,0.47717,0.40591,0.32031,0.21026,0.37357,0.58931,0.49516,0.36552,0.51431,0.2099,0.43094,0.19091,0.95243,0.47925,0.51834,0.29644,0.52701,0.61066,0.3055,0.28042,0.2809,0.53211,0.35257,0.10478,0.08023,0.27497,0.43356,0.39114,0.41215,0.46314
0.11848,0.27227,0.0268,0.30225,0.15537,0.20353,0.16196,0.05547,0.49458,0.25297,0.52078,0.35753,0.36492,0.47101,0.07527,0.14673,0.53439,0.15226,0.28576,0.27699,0.49094,0.42793,0.19872,0.21601,0.29404,0.41636,0.47409,0.10533,0.35753,0.43628,0.06691,0.03382,0.97744,0.52943,0.07926,0.28892,0.42348,0.40619,0.50308,0.18041,0.45979,0.39719,0.30823,0.07302,0.1016,0.12563,0.10278,0.49869,0.21554,0.56562
0.27917,0.19186,0.03878,0.3183,0.19883,0.23043,0.14599,0.13705,0.4317,0.11937,0.39916,0.44225,0.30788,0.47214,0.07232,0.20116,0.50603,0.1463,0.42658,0.42118,0.47706,0.31019,0.41063,0.15463,0.39955,0.50195,0.32749,0.26911,0.47915,0.38294,0.27771,0.14681,0.97572,0.50853,0.46347,0.33363,0.46129,0.25897,0.53578,0.21392,0.43969,0.18638,0.27976,0.02977,0.25894,0.24882,0.28653,0.25385,0.38228,0.43741
0.33145,0.19353,0.01976,0.27379,0.27539,0.21877,0.21918,0.25025,0.58912,0.41615,0.40533,0.57749,0.36367,0.41639,0.17158,0.22857,0.47454,0.18254,0.4202,0.33791,0.51281,0.37618,0.48495,0.31941,0.57257,0.53556,0.2921,0.35389,0.54009,0.32895,0.19155,0.2444,0.95666,0.5513,0.29819,0.23335,0.45235,0.46472,0.50129,0.41957,0.39806,0.42366,0.3381,0.17657,0.16007,0.19397,0.2062,0.32917,0.26407,0.26804
0.41611,0.26646,0.69804,0.36611,0.42787,0.38389,0.16445,0.61277,0.49213,0.3612,0.54931,0.83691,0.51109,0.30659,0.15779,0.28283,0.31837,0.57694,0.21173,0.37311,0.46877,0.61103,0.51902,0.34942,0.59375,0.4386,0.44261,0.59331,0.49576,0.88323,0.55477,0.59196,0.91466,0.4147,0.51973,0.40594,0.6975,0.61156,0.4059,0.73868,0.42103,0.47084,0.4143,0.39876,0.22847,0.40762,0.21847,0.66983,0.27093,0.51249
0.27068,0.1842,0.15276,0.38449,0.36479,0.19298,0.12502,0.31588,0.56676,0.29921,0.49115,0.60565,0.45052,0.58363,0.39566,0.40505,0.6494,0.1979,0.15754,0.33933,0.55727,0.49438,0.43097,0.52175,0.47826,0.48378,0.32944,0.41951,0.42961,0.58693,0.18165,0.38171,0.93953,0.60814,0.22568,0.25302,0.57396,0.52314,0.48675,0.329,0.53251,0.09488,0.42283,0.1139,0.14212,0.21026,0.14253,0.41511,0.22133,0.25172
0.17709,0.27325,0.05156,0.39567,0.20527,0.41753,0.29523,0.31035,0.60987,0.28348,0.39837,0.40195,0.58313,0.52941,0.28941,0.30891,0.44136,0.04723,0.46884,0.36449,0.46685,0.57387,0.41897,0.21238,0.33544,0.61436,0.25209,0.26409,0.66048,0.38868,0.15381,0.14737,0.95217,0.62639,0.26523,0.22775,0.42186,0.46858,0.32102,0.24145,0.3657,0.25278,0.27725,0.27832,0.03152,0.33341,0.19054,0.85917,0.73071,0.27681
0.14613,0.29741,0.03093,0.19614,0.20328,0.46669,0.08513,0.17744,0.63716,0.27705,0.5706,0.36386,0.43786,0.52763,0.08577,0.15981,0.46244,0.19597,0.26249,0.46691,0.40836,0.48094,0.3612,0.45912,0.38686,0.63148,0.30151,0.23062,0.50789,0.66879,0.20467,0.23585,0.9511,0.63384,0.23479,0.29132,0.57762,0.52395,0.44349,0.32212,0.42205,0.55008,0.47799,0.25424,0.09983,0.3911,0.33922,0.77645,0.49428,0.38769
0.32756,0.41359,0.051,0.28888,0.2779,0.42727,0.18597,0.30523,0.65086,0.4994,0.42888,0.38064,0.37928,0.48197,0.27296,0.26979,0.47949,0.2374,0.43569,0.4331,0.65962,0.36039,0.40119,0.39587,0.4695,0.52195,0.20915,0.27887,0.49313,0.51558,0.30484,0.32659,0.93462,0.69035,0.36777,0.28069,0.60914,0.36637,0.55897,0.43766,0.49938,0.30071,0.31923,0.13898,0.0757,0.32263,0.49985,0.78362,0.45628,0.34023
0.27863,0.2,0.29774,0.26754,0.53036,0.22704,0.16116,0.32342,0.44143,0.34872,0.36205,0.35717,0.43995,0.44146,0.04116,0.37066,0.38363,0.11888,0.4254,0.24437,0.4496,0.44086,0.38372,0.4006,0.44932,0.45573,0.31066,0.30005,0.48532,0.9049,0.09493,0.03362,0.95273,0.45977,0.37584,0.27743,0.35202,0.35199,0.48283,0.14948,0.28956,0.0872,0.35889,0.13197,0.15673,0.25561,0.26057,0.43624,0.53124,0.17123
0.18482,0.36952,0.13018,0.3089,0.52961,0.29377,0.07839,0.36181,0.39998,0.17019,0.62303,0.53293,0.5615,0.29093,0.18968,0.43162,0.31687,0.44967,0.33625,0.23059,0.41166,0.60268,0.61757,0.15884,0.67592,0.42269,0.23846,0.43415,0.4337,0.68406,0.24247,0.27456,0.93214,0.60828,0.56427,0.42887,0.62804,0.56651,0.25206,0.17559,0.3659,0.40499,0.27149,0.28957,0.30007,0.25592,0.17341,0.49481,0.52428,0.30301
0.33225,0.20083,0.46082,0.50145,0.71552,0.22827,0.07108,0.2803,0.28906,0.26927,0.38344,0.37598,0.62726,0.31805,0.35143,0.42996,0.35733,0.2946,0.17053,0.41604,0.25744,0.63781,0.51781,0.22169,0.52932,0.36149,0.52618,0.38409,0.74629,0.9234,0.35834,0.20378,0.93061,0.51721,0.29317,0.22629,0.54382,0.44569,0.12426,0.39595,0.28871,0.30737,0.26874,0.29052,0.16775,0.57121,0.39343,0.79114,0.36661,0.41728
0.50087,0.20009,0.19858,0.56332,0.48992,0.4713,0.2477,0.1513,0.32733,0.21718,0.46462,0.54248,0.55228,0.50607,0.18706,0.5432,0.51541,0.1515,0.48567,0.16972,0.36611,0.42422,0.44121,0.21513,0.49113,0.30864,0.10629,0.62121,0.43875,0.83076,0.22507,0.06376,0.9541,0.66705,0.47478,0.32419,0.45301,0.51897,0.29697,0.33845,0.33875,0.2433,0.23133,0.07263,0.2287,0.30053,0.0378,0.49694,0.30758,0.09698
0.25018,0.15296,0,0.33811,0.41477,0.31847,0.1732,0.10717,0.44205,0.46069,0.55602,0.57011,0.35241,0.42342,0.18614,0.38256,0.49747,0.06585,0.45236,0.28937,0.58181,0.3771,0.38458,0.1912,0.39763,0.51923,0.18723,0.30772,0.42918,0.15835,0.2296,0.28808,0.95994,0.58258,0.55417,0.2468,0.56321,0.31224,0.24818,0.16578,0.32465,0.43197,0.06887,0.10621,0.19186,0.25517,0.24716,0.43679,0.31616,0.29787
0.22541,0.40314,0.03929,0.22101,0.13729,0.26046,0.13322,0.10894,0.50369,0.24701,0.53588,0.37518,0.40782,0.56754,0.13452,0.15851,0.52925,0.09568,0.39405,0.12765,0.60297,0.38789,0.14989,0.36919,0.24442,0.47507,0.20574,0.20479,0.39763,0.0791,0.29162,0.17992,0.97983,0.45355,0.34013,0.27386,0.46702,0.50644,0.51447,0.18512,0.52023,0.08098,0.25417,0.05788,0.16955,0.28431,0.08225,0.53698,0.41366,0.11556
0.25515,0.33999,0.13757,0.37909,0.28785,0.47072,0.18771,0.24628,0.48872,0.34388,0.42061,0.33844,0.76672,0.55758,0.09218,0.20925,0.51018,0.13398,0.44805,0.32548,0.39557,0.43028,0.46243,0.18192,0.41053,0.51637,0.24438,0.39637,0.51656,0.95961,0.20251,0.14267,0.93482,0.48516,0.38407,0.23279,0.54789,0.63926,0.34272,0.30931,0.35218,0.16835,0.27976,0.16251,0.18255,0.33621,0.11518,0.38668,0.41694,0.10668
0.89231,0.14609,0.53016,0.77136,0.79717,0.63349,0.5413,0.64368,0.21382,0.73242,0.33662,0.80861,0.70333,0.18205,0.3302,0.5049,0.25718,0.58881,0.7384,0.76706,0.27952,0.64781,0.81507,0.03286,0.82833,0.36381,0.51866,0.73509,0.59114,0.62792,0.83238,0.70293,0.83115,0.81046,0.85013,0.52407,0.60353,0.57985,0.22844,0.48478,0.73074,0.19123,0.70799,0.26763,0.42071,0.63681,0.63036,0.55697,0.67512,0.5356
0.20337,0.29104,0.17205,0.22324,0.20531,0.36084,0.18181,0.29258,0.45315,0.17267,0.546,0.47895,0.46341,0.40608,0.05457,0.12609,0.41306,0.14096,0.23109,0.30176,0.3896,0.48582,0.37427,0.23811,0.36301,0.50269,0.38615,0.35665,0.47497,0.30631,0.19423,0.1295,0.96657,0.55385,0.32383,0.22254,0.4434,0.53236,0.24256,0.07755,0.36767,0.38838,0.24955,0.28195,0.09406,0.32544,0.27812,0.37181,0.50441,0.31249
0.26701,0.21826,0.06797,0.44813,0.27018,0.45098,0.10574,0.12676,0.42918,0.12016,0.39615,0.19676,0.47021,0.47767,0.16217,0.23145,0.49617,0.18444,0.48069,0.29625,0.32595,0.27822,0.40299,0.25497,0.38045,0.35303,0.36217,0.33209,0.51437,0.42717,0.16972,0.25099,0.97429,0.55061,0.35893,0.45299,0.48493,0.36055,0.16193,0.19007,0.39202,0.15991,0.19123,0.18522,0.10284,0.22677,0.22615,0.55367,0.34676,0.26972
0.40863,0.08119,0.053,0.36167,0.36356,0.47285,0.17481,0.24122,0.4622,0.35786,0.26062,0.21952,0.3922,0.3763,0.06457,0.11787,0.42671,0.19782,0.54932,0.36474,0.35172,0.30153,0.50074,0.21726,0.55054,0.5434,0.32238,0.39428,0.56649,0.60476,0.20344,0.17396,0.97043,0.62032,0.2988,0.188,0.51936,0.42101,0.42362,0.39579,0.26153,0.20802,0.24318,0.08012,0.08717,0.27348,0.49307,0.37593,0.4279,0.32795
0.08873,0.49105,0.05418,0.23205,0.13842,0.41703,0.0758,0.24901,0.65245,0.26251,0.6692,0.32952,0.37727,0.48871,0.13109,0.20213,0.47238,0.14109,0.33573,0.27785,0.60576,0.48264,0.28563,0.48753,0.39405,0.43078,0.33809,0.25333,0.48986,0.49398,0.21176,0.18623,0.95919,0.50079,0.23711,0.31377,0.42693,0.50441,0.58762,0.15839,0.46071,0.4392,0.3453,0.24902,0.02705,0.40859,0.26241,0.74803,0.54255,0.34248
0.18031,0.43046,0.05518,0.33147,0.33206,0.47707,0.15378,0.38154,0.52593,0.21719,0.58641,0.3203,0.64136,0.40649,0.12235,0.13971,0.36685,0.37984,0.253,0.27378,0.39337,0.63269,0.50163,0.3409,0.4705,0.50813,0.27242,0.29954,0.56795,0.30111,0.38129,0.27814,0.945,0.65028,0.4402,0.25143,0.51748,0.51908,0.41255,0.16067,0.32063,0.28991,0.24286,0.50874,0.09596,0.38391,0.52486,0.73297,0.54457,0.27619
0.64888,0.42443,0.09011,0.35294,0.22613,0.29209,0.37898,0.4495,0.20223,0.05606,0.48867,0.50755,0.66724,0.08522,0.13927,0.28633,0.18681,0.4409,0.22417,0.20379,0.26976,0.77497,0.45858,0.47081,0.56218,0.74568,0.25831,0.49106,0.56848,0.4409,0,0.21555,0.95212,0.81479,0.78417,0.39134,0.55561,0.35059,0.19514,0.27366,0.27362,0.23037,0.63875,0.55616,0.29421,0.52748,0.37901,0.32199,0.83235,0.61308
0.83141,0.08395,0.38813,0.67227,0.92816,0.61132,0.22159,0.57347,0.2608,0.65111,0.38339,0.57079,0.70378,0.47069,0.56114,0.71073,0.45178,0.53721,0.80091,0.5686,0.17987,0.69038,0.79325,0.16144,0.7851,0.64039,0.59713,0.7652,0.64783,0.74881,0.56956,0.49212,0.80875,0.59328,0.79796,0.58689,0.68526,0.65227,0.57078,0.54119,0.50987,0.43426,0.53339,0.51761,0.34448,0.57306,0.33441,0.18692,0.49032,0.5963
0.08296,0.12374,0.01916,0.16018,0.12839,0.28587,0.28948,0.36704,0.5394,0.22178,0.36824,0.34865,0.34013,0.48113,0.02962,0.05784,0.48911,0.11157,0.17304,0.16167,0.41169,0.29719,0.16165,0.25076,0.23594,0.51744,0.24717,0.12034,0.41223,0.27213,0.21346,0.24956,0.96924,0.354,0.15146,0.13331,0.4867,0.48302,0.25481,0.20241,0.32239,0.5924,0.18532,0.05221,0,0.13968,0.30301,0.30414,0.29559,0.17324
0.1535,0.30688,0,0.27558,0.2284,0.43835,0.26878,0.38655,0.47443,0.32149,0.5785,0.32924,0.57522,0.46914,0.02868,0.13519,0.51745,0.29088,0.62209,0.30721,0.44437,0.42422,0.25352,0.32494,0.31983,0.50949,0.2653,0.18074,0.50675,0.8119,0.25453,0.19952,0.95118,0.57854,0.36197,0.25617,0.63869,0.58565,0.39897,0.45012,0.33954,0.22999,0.32005,0.09437,0.10181,0.23195,0.22418,0.51009,0.36993,0.13061
0.19673,0.3549,0.01444,0.33706,0.18662,0.40744,0.25218,0.13822,0.578,0.13078,0.56741,0.20077,0.48559,0.5084,0.06023,0.06317,0.53476,0.08542,0.36526,0.26183,0.4387,0.38236,0.29902,0.26731,0.42416,0.46836,0.44004,0.16424,0.47928,0.48349,0.06822,0.1186,0.97336,0.57154,0.1833,0.21835,0.40373,0.40495,0.49181,0.30106,0.37839,0.47831,0.22362,0.07445,0.10345,0.20697,0.28335,0.66797,0.27304,0.47007
0.68102,0.45373,0.23663,0.43274,0.65385,0.52743,0.32582,0.0621,0.41132,0.37468,0.66815,0.62609,0.86402,0.37263,0.13675,0.61621,0.44405,0.16325,0.3638,0.50637,0.37905,0.51256,0.72327,0.30264,0.75098,0.47409,0.22771,0.67704,0.50361,0.50137,0.29039,0.23559,0.86045,0.67291,0.63782,0.51161,0.48895,0.65506,0.33162,0.33687,0.33607,0.32369,0.14772,0.26836,0.10894,0.4653,0.17619,0.80636,0.4974,0.2964
0.21328,0.28605,0.0287,0.32665,0.18175,0.22572,0.18872,0.15948,0.48732,0.08405,0.58513,0.32888,0.35976,0.52478,0.04437,0.2475,0.52698,0.16215,0.2791,0.18323,0.45049,0.3411,0.16938,0.19861,0.28151,0.37488,0.13054,0.21424,0.28736,0.50714,0.07167,0.14822,0.97474,0.4637,0.14328,0.31735,0.32662,0.56166,0.41028,0.23762,0.37844,0.55584,0.23673,0.1113,0,0.15966,0.10978,0.43844,0.20156,0.3195
0.36159,0.9685,0.07713,0.27143,0.24515,0.35905,0.33725,0.2948,0.78438,0.52946,0.9385,0.49507,0.51244,0.53514,0.19121,0.17845,0.49766,0.09857,0.55561,0.4251,0.78569,0.37632,0.27669,0.60352,0.45823,0.72153,0.14128,0.28798,0.55364,0.31552,0.4578,0.35175,0.88572,0.52744,0.75308,0.43886,0.61184,0.54503,0.73979,0.29882,0.52091,0.3867,0.84338,0.15388,0.11783,0.39407,0.25464,0.81217,0.67588,0.18467
0.50092,0.51994,0.10524,0.51407,0.51526,0.51072,0.22578,0.38647,0.57225,0.37964,0.61477,0.44918,0.49825,0.56186,0.23381,0.32118,0.58831,0.2292,0.5721,0.4006,0.5478,0.38588,0.42677,0.33364,0.44044,0.51335,0.30959,0.3355,0.51203,0.92848,0.3257,0.25175,0.91238,0.53181,0.43092,0.27963,0.37926,0.54573,0.53395,0.15334,0.42277,0.39905,0.32669,0.14567,0.21957,0.36578,0.07979,0.5892,0.40299,0.18916
0.62109,0.07651,0.50495,0.91444,0.46854,0.64417,0.44467,0.44035,0.20732,0.53555,0.09591,0.68091,0.79862,0.12133,0.2318,1,0.1167,0.17457,0.39225,0.38127,0.13568,0.58116,0.65983,0,0.57803,0,0.19447,0.28774,0.52401,0.77456,0.51113,0.45698,0.934,0.78909,0.53967,0.40904,0.62322,0.68543,0.15484,0.16993,0.61223,0.1136,0.69454,0.54341,0.18175,0.26176,0.12514,0.20725,0.57643,0.08975
0.48899,0.31339,0.2478,0.3635,0.87906,0.53533,0.29268,0.82888,0.43439,1,0.11553,0.5885,0.97644,0.65101,0.50606,0.35785,0.6473,0.6903,0.52349,0.54612,0.47909,0.75135,0.67711,0.42538,0.58475,0.9754,0.46822,0.6134,0.69907,0.92179,0.53835,0.5029,0.75653,0.7031,0.62503,0.26491,0.91359,0.56134,0.43804,0.5378,0.54232,0.03671,0.55681,0.39837,0.48086,0.49536,1,0.19194,0.54632,0.29218
0.02375,0.20721,0.10944,0.22608,0.18318,0.38901,0.14326,0.2157,0.28322,0.20951,0.53729,0.46526,0.53543,0.30409,0.04111,0.14586,0.32547,0.23459,0.24972,0.27433,0.26516,0.41592,0.35772,0.12042,0.35268,0.6171,0.35262,0.25436,0.55309,0.36097,0.20658,0.17948,0.98048,0.50233,0.24786,0.24303,0.35043,0.42091,0.25346,0.09315,0.2713,0.28904,0.2577,0.3293,0.18776,0.2761,0.47438,0.39227,0.45096,0.21259
0.3498,0.21596,0.083,0.20266,0.22188,0.3543,0.16337,0.41363,0.39627,0.37089,0.51592,0.55261,0.4658,0.478,0.15685,0.20601,0.49553,0.25953,0.43008,0.29277,0.45665,0.29906,0.25872,0.17259,0.22586,0.50563,0.46865,0.26008,0.50352,0.40624,0.40639,0.44844,0.96291,0.45772,0.28958,0.22048,0.47013,0.36185,0.38213,0.21963,0.37174,0.618,0.20429,0.06542,0.1276,0.31215,0.16437,0.52674,0.33914,0.31283
0.32621,0.38515,0.07033,0.17331,0.44442,0.40155,0.07123,0.38996,0.55528,0.55312,0.71806,0.4291,0.57626,0.42154,0.25852,0.2997,0.41262,0.28119,0.47816,0.52511,0.58164,0.47873,0.50144,0.31623,0.514,0.49841,0.4247,0.34142,0.54933,0.70454,0.50007,0.51174,0.90613,0.51987,0.53277,0.37433,0.60758,0.53122,0.5364,0.4071,0.45777,0.47972,0.32159,0.42878,0.18764,0.43511,0.28703,0.62054,0.51076,0.33259
0.19125,0.50539,0,0.34299,0.05251,0.35623,0.22501,0.20838,0.62963,0.59626,0.6461,0.27502,0.30921,0.52455,0.21414,0.21481,0.49866,0.14336,0.55119,0.23347,0.75169,0.38625,0.19329,0.51359,0.27378,0.74364,0.52595,0.09754,0.53606,0.60082,0.26187,0.16482,0.95946,0.55375,0.35738,0.2621,0.41578,0.28696,0.66778,0.42051,0.55224,0.2836,0.35354,0.04715,0.12085,0.31343,0.2819,0.7057,0.59312,0.39666
0.52357,0.04987,0.60374,0.25817,0.40331,0.54004,0.15589,0.41727,0.26827,0.37311,0.71891,0.78902,0.60688,0.60147,0.54407,0.20993,0.62322,0.36779,0.47744,0.40282,0.33896,0.57645,0.39961,0.18628,0.47793,0.75791,0.89277,0.46796,0.60305,0.94396,0.45782,0.35945,0.88142,0.23385,0.65618,0.51611,0.50037,0.65323,0.48956,0.35533,0.42262,0.76695,0.53398,0.24412,0.15161,0.60711,0.34813,0.24995,0.58997,0.64454
0.42951,0.45839,0.06584,0.71623,0.43028,0.50809,0.41554,0.3922,0.4267,0.59571,0.49313,0.6726,0.46412,0.37983,0.30601,0.17526,0.36772,0.36495,0.58338,0.52904,0.60537,0.35223,0.49659,0.34121,0.55884,0.52998,0.56209,0.39365,0.56892,0.59048,0.46094,0.4527,0.93471,0.81761,0.63068,0.40692,0.49944,0.46475,0.57049,0.35173,0.6573,0.10157,0.50769,0.10183,0.1625,0.5491,0.37454,0.55027,0.66311,0.42549
0.18999,0.22075,0.11896,0.25002,0.26081,0.42749,0.15798,0.39244,0.30332,0.51076,0.327,0.46579,0.55019,0.33842,0.32845,0.24604,0.37068,0.18454,0.38238,0.31627,0.38081,0.29901,0.35059,0.12272,0.36942,0.65575,0.51334,0.35922,0.61349,0.19809,0.2164,0.20733,0.96336,0.68842,0.40328,0.2905,0.5014,0.42597,0.33149,0.38858,0.30633,0.27712,0.25478,0.06281,0.2277,0.39404,0.23295,0.34345,0.45447,0.35398
0.21642,0.18818,0.30638,0.21539,0.63643,0.27366,0.19589,0.52393,0.44073,0.43787,0.32774,0.4724,0.54574,0.365,0.22827,0.38604,0.33198,0.3097,0.46109,0.33908,0.50898,0.42433,0.44556,0.32707,0.38497,0.61327,0.33379,0.22683,0.55465,0.8251,0.55041,0.40764,0.94039,0.67048,0.31511,0.29706,0.56888,0.30913,0.51752,0.29206,0.4279,0.13865,0.46887,0.34283,0.08911,0.34216,0.04295,0.75578,0.53367,0.25371
